dataset,estimator,sampling_condition,run_name,treatment,model_n,outcome_rate,treatment_rate,mean_cate,normalized_cate,cate_std,cate_min,cate_max,interval_fields_available,observed_confounders,missing_graph_candidates,identifiable_with_available_nodes,source_run_summary,source_cate_summary,source_treatment_csv,source_control_message,row_validation_status,diagnostic_availability,selection_status,admission_status,provenance_class,caveat_codes,notes,normalized_cate_selection_status
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_CARDIAC_STRAIN,26845,0.12080461910970386,0.1776494691748929,0.22035603834514436,1.824069642113907,0.12217350604469368,-0.04571203149538994,0.48485641274713615,True,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_INFLAMMATION_SEPSIS,26845,0.12080461910970386,0.4718197057180108,0.16117863078031663,1.3342091715379587,0.03637105785636916,0.06957341540344167,0.3314315538086965,True,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_HEPATIC_COAG_DYSFUNCTION,26845,0.12080461910970386,0.2413112311417396,0.09759849060449512,0.8079036325247213,0.06540083013946897,-0.07028895772181519,0.23835147684695196,True,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_RENAL_DYSFUNCTION,26845,0.12080461910970386,0.3630843732538648,0.09129044441831921,0.7556867037957999,0.06876796494774205,-0.033749322085429106,0.23954861392953206,True,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_GLOBAL_SEVERITY,26845,0.12080461910970386,0.7192400819519463,0.06210061818008489,0.514058308678501,0.041997466268871804,-0.12836967123207535,0.21311208482947827,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_RESPIRATORY_FAILURE,26845,0.12080461910970386,0.5903147699757869,0.036133320420856,0.29910545380754827,0.055604428430974566,-0.17329745755146134,0.30190415856307806,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_NEUROLOGIC_DYSFUNCTION,26845,0.12080461910970386,0.43389830508474575,0.034252711518043336,0.28353809457350393,0.049850503480585194,-0.057559264189764876,0.24530429118913463,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_SHOCK,26845,0.12080461910970386,0.5396163158875024,0.020994326819048455,0.17378745095817325,0.04100784865609975,-0.10905397035003395,0.20172944165247245,True,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,original,outputs-mimic-forest,LAT_METABOLIC_DERANGEMENT,26845,0.12080461910970386,0.3729186068169119,0.01974295345435545,0.16342879601670432,0.0416660885952345,-0.12174144793240521,0.25314295699599315,True,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-forest/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,PRIMARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_CARDIAC_STRAIN,6486,0.5,0.36000616712920136,0.4207252304558952,0.8414504609117904,0.08213216526926115,0.12840072565108193,0.5490013451816802,True,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_INFLAMMATION_SEPSIS,6486,0.5,0.6117792167745915,0.4079399424007814,0.8158798848015628,0.06295093781841107,0.2598175968832855,0.5617893406112687,True,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_HEPATIC_COAG_DYSFUNCTION,6486,0.5,0.3635522664199815,0.192393094641887,0.384786189283774,0.09236657742459613,-0.044988224254732374,0.4066092912475023,True,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_RENAL_DYSFUNCTION,6486,0.5,0.4969164353993216,0.1803194827040958,0.3606389654081916,0.07989257014500037,0.012920454667633963,0.38324245470104246,True,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_GLOBAL_SEVERITY,6486,0.5,0.8228492136910268,0.15468183778442365,0.3093636755688473,0.07831362423117819,-0.04553143771195875,0.3906986179204555,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_RESPIRATORY_FAILURE,6486,0.5,0.6958063521430774,0.08395965958297794,0.16791931916595587,0.07609681089104188,-0.0977870847934244,0.3040402063160254,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_NEUROLOGIC_DYSFUNCTION,6486,0.5,0.5257477644156645,0.07481249009544645,0.1496249801908929,0.06334116705182838,-0.07762048119447794,0.250032468654406,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_METABOLIC_DERANGEMENT,6486,0.5,0.5015417823003392,0.02899529697553285,0.0579905939510657,0.058426972358441964,-0.13514091760094735,0.22096599126381242,True,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,LAT_SHOCK,6486,0.5,0.6598828245451742,0.021534373972739957,0.043068747945479914,0.07872576346690777,-0.19997129223039353,0.22486455857909127,True,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-forest-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_CARDIAC_STRAIN,26845,0.12080461910970386,0.1776494691748929,0.1876338252286513,1.5532007518541915,0.04425856112660232,0.11076105317732036,0.2512642667949586,True,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_INFLAMMATION_SEPSIS,26845,0.12080461910970386,0.4718197057180108,0.1613343714629977,1.3354983663040931,0.025582728687570288,0.06223172836674949,0.28100963014943653,True,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_RENAL_DYSFUNCTION,26845,0.12080461910970386,0.3630843732538648,0.08859517453837928,0.7333757201612062,0.058240829335304486,0.014421509674602817,0.18243698992253307,True,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_HEPATIC_COAG_DYSFUNCTION,26845,0.12080461910970386,0.2413112311417396,0.08301684982922239,0.6871993011611084,0.042300854630649,0.023119639392982085,0.1740575251093588,True,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_GLOBAL_SEVERITY,26845,0.12080461910970386,0.7192400819519463,0.08015308816889209,0.6634935713518065,0.04474918611932645,-0.013833460401135624,0.22460788946198534,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_RESPIRATORY_FAILURE,26845,0.12080461910970386,0.5903147699757869,0.03909791554254309,0.3236458657846344,0.04353980199788756,-0.10767774092682379,0.22459191121836275,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
